id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code
6437,UATG,medium_airport,Atyrau International Airport,47.122559,51.819321,-72,EU,KZ,KZ-ATY,Atyrau,yes,UATG,GUW,
6438,UATT,medium_airport,Aktobe Airport,50.2458,57.206699,738,AS,KZ,KZ-AKT,Aktobe,yes,UATT,AKX,
6439,UAUU,medium_airport,Kostanay West Airport,53.20690155,63.5503006,595,AS,KZ,KZ-KUS,Kostanay,yes,UAUU,KSN,
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.46749878,50.04669952,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,
6441,UBBG,medium_airport,Ganja International Airport,40.737701,46.3176,1083,AS,AZ,AZ-GA,Ganja,yes,UBBG,KVD,
72,UBBL,small_airport,Lankaran International Airport,38.757919,48.807042,30,AS,AZ,AZ-LA,Lankaran,yes,UBBL,LLK,
6442,UBBN,medium_airport,Nakhchivan Airport,39.18880081,45.45840073,2863,AS,AZ,AZ-NX,Nakhchivan,yes,UBBN,NAJ,
300740,UBBQ,medium_airport,Gabala International Airport,40.808617,47.725389,935,AS,AZ,AZ-QAB,Gabala,yes,UBBQ,GBB,
6444,UDSG,medium_airport,Shirak International Airport,40.750401,43.859299,5000,AS,AM,AM-SH,Gyumri,yes,UDSG,LWN,
6446,UDYZ,large_airport,Zvartnots International Airport,40.14730072,44.39590073,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,
32507,UEBB,small_airport,Batagay Airport,67.64800262,134.6950073,696,AS,RU,RU-SA,Batagay,yes,UEBB,BQJ,
314969,UEBS,small_airport,Sakkyryr Airport,67.792,130.394,1686,EU,RU,RU-SA,Batagay-Alyta,yes,UEBS,SUK,
44859,UEBT,small_airport,Ust-Kuyga Airport,70.011002,135.645004,327,EU,RU,RU-SA,Ust-Kuyga,yes,UEBT,UKG,
6447,UEEE,medium_airport,Yakutsk Airport,62.09329987,129.7709961,325,AS,RU,RU-SA,Yakutsk,yes,UEEE,YKS,
5751,UELL,medium_airport,Chulman Airport,56.91389847,124.9140015,2812,AS,RU,RU-SA,Neryungri,yes,UELL,NER,
32509,UEMA,medium_airport,Moma Airport,66.450861,143.261551,656,EU,RU,RU-SA,Khonuu,yes,UEMA,MQJ,
32510,UEMO,medium_airport,Olyokminsk Airport,60.397499,120.471001,656,EU,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ,
44662,UEMT,medium_airport,Ust-Nera Airport,64.55000305,143.1150055,1805,EU,RU,RU-SA,Ust-Nera,yes,UEMT,USR,
44668,UEMU,small_airport,Ust-Maya Airport,60.35699844,134.4349976,561,EU,RU,RU-SA,Ust-Maya,yes,UEMU,UMS,
43673,UENI,small_airport,Verkhnevilyuisk Airport,63.4580574,120.269165,411,AS,RU,RU-SA,Verkhnevilyuisk,yes,UENI,VHV,
35092,UENS,small_airport,Suntar Airport,62.18500137,117.6350021,452,AS,RU,RU-SA,Suntar,yes,UENS,SUY,
43006,UENW,medium_airport,Vilyuisk Airport,63.756668,121.693336,361,AS,RU,RU-SA,Vilyuisk,yes,UENW,VYI,
32512,UERL,medium_airport,Lensk Airport,60.72060013,114.8259964,801,AS,RU,RU-SA,Lensk,yes,UERL,ULK,
6448,UERP,medium_airport,Polyarny Airport,66.400398,112.029999,1660,AS,RU,RU-SA,Yakutia,yes,UERP,PYJ,
6449,UERR,medium_airport,Mirny Airport,62.53469849,114.0390015,1156,AS,RU,RU-SA,Mirny,yes,UERR,MJZ,
44870,UERS,medium_airport,Saskylakh Airport,71.927902,114.080002,,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS,
316761,UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,60,EU,RU,RU-SA,Srednekolymsk,yes,UESK,SEK,
32514,UESO,medium_airport,Chokurdakh Airport,70.6231,147.901993,151,AS,RU,RU-SA,Chokurdah,yes,UESO,CKH,
30870,UESS,medium_airport,Cherskiy Airport,68.74060059,161.3379974,20,AS,RU,RU-SA,Cherskiy,yes,UESS,CYX,
6450,UEST,medium_airport,Tiksi Airport,71.6977005,128.9029999,26,AS,RU,RU-SA,Tiksi,yes,UEST,IKS,
42980,UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,yes,UESU,ZKP,
35165,UG-OYG,small_airport,Moyo Airport,3.64440012,31.76276207,3250,AF,UG,UG-N,Moyo,yes,HUMY,OYG,
6451,UGKO,medium_airport,David the Builder Kutaisi International Airport,42.176768,42.482393,223,AS,GE,GE-IM,Kopitnari,yes,UGKO,KUT,
6452,UGSB,medium_airport,Batumi International Airport,41.61029816,41.59970093,105,AS,GE,GE-AJ,Batumi,yes,UGSB,BUS,
3092,UGSS,medium_airport,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,53,AS,GE,GE-AB,Sukhumi,yes,UGSS,SUI,
6453,UGTB,large_airport,Tbilisi International Airport,41.6692009,44.95470047,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,
6454,UHBB,medium_airport,Ignatyevo Airport,50.42539978,127.4120026,638,AS,RU,RU-AMU,Blagoveschensk,yes,UHBB,BQS,
6455,UHHH,medium_airport,Khabarovsk Novy Airport,48.528338,135.188588,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,
31790,UHKK,medium_airport,Komsomolsk-on-Amur Airport,50.4090004,136.9340057,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,yes,UHKK,KXK,
6456,UHMA,medium_airport,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194,EU,RU,RU-CHU,Anadyr,yes,UHMA,DYR,
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,623,AS,RU,RU-CHU,Keperveem,yes,UHMK,KPW,
6458,UHMM,medium_airport,Sokol Airport,59.9109993,150.7200012,574,AS,RU,RU-MAG,Magadan,yes,UHMM,GDX,
44660,UHMO,small_airport,Markovo Airport,64.665088,170.429782,,EU,RU,RU-CHU,Markovo,yes,UHMO,KVM,
45189,UHNB,small_airport,Bogorodskoye Airport,52.381041,140.449378,150,AS,RU,RU-KHA,Bogorodskoye,yes,UHNB,BQG,
44611,UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,170,AS,RU,RU-KHA,Nikolayevsk-na-Amure Airport,yes,UHNN,NLI,
35177,UHOO,medium_airport,Okhotsk Airport,59.410065,143.056503,45,AS,RU,RU-KHA,Okhotsk,yes,UHOO,OHO,
6460,UHPP,medium_airport,Yelizovo Airport,53.16790009,158.4539948,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,yes,UHPP,PKC,
319423,UHSI,small_airport,Iturup Airport,45.256389,147.95549,387,EU,RU,RU-SAK,Kurilsk,yes,UHSI,ITU,
35125,UHSK,small_airport,Shakhtyorsk Airport,49.1903,142.082993,50,EU,RU,RU-SAK,Shakhtyorsk,yes,UHSK,EKS,
6461,UHSS,medium_airport,Yuzhno-Sakhalinsk Airport,46.885461,142.717466,59,EU,RU,RU-SAK,Yuzhno-Sakhalinsk,yes,UHSS,UUS,
43867,UHWP,small_airport,Plastun Airport,44.81499863,136.2920074,66,AS,RU,RU-PRI,Plastun,yes,UHWP,TLY,
6462,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59,EU,RU,RU-PRI,Artyom,yes,UHWW,VVO,
6463,UIAA,medium_airport,Chita-Kadala International Airport,52.026299,113.306,2272,EU,RU,RU-CHI,Chita,yes,UIAA,HTA,
6464,UIBB,medium_airport,Bratsk Airport,56.37060165,101.697998,1610,AS,RU,RU-IRK,Bratsk,yes,UIBB,BTK,
6465,UIII,medium_airport,Irkutsk International Airport,52.268002,104.389,1675,EU,RU,RU-IRK,Irkutsk,yes,UIII,IKT,
32524,UIKB,small_airport,Bodaybo Airport,57.86610031,114.2429962,919,AS,RU,RU-IRK,Bodaybo,yes,UIKB,ODO,
42930,UITT,medium_airport,Ust-Kut Airport,56.856701,105.730003,2188,AS,RU,RU-IRK,Ust-Kut,yes,UITT,UKX,
6466,UIUU,medium_airport,Baikal International Airport,51.808614,107.439652,1690,EU,RU,RU-BU,Ulan Ude,yes,UIUU,UUD,
32529,UJAP,small_airport,Ujae Atoll Airport,8.928059578,165.7619934,29,OC,MH,MH-UJA,Ujae Atoll,yes,,UJE,
6467,UKBB,large_airport,Boryspil International Airport,50.345001,30.894699,427,EU,UA,UA-32,Boryspil,yes,UKBB,KBP,
6469,UKCM,medium_airport,Mariupol International Airport,47.0760994,37.44960022,251,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,
6471,UKDD,medium_airport,Dnipro International Airport,48.357201,35.100601,481,EU,UA,UA-12,Dnipro,yes,UKDD,DNK,
6472,UKDE,medium_airport,Zaporizhzhia International Airport,47.86700058,35.31570053,373,EU,UA,UA-23,Zaporizhia,yes,UKDE,OZH,
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330063,33.20999908,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,
6474,UKFF,medium_airport,Simferopol International Airport,45.0522,33.975101,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,URFF
6476,UKHH,medium_airport,Kharkiv International Airport,49.924801,36.290001,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,
6478,UKKK,medium_airport,Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,587,EU,UA,UA-30,Kyiv,yes,UKKK,IEV,
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420105,24.68610001,919,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,
6481,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071,EU,UA,UA-46,Lviv,yes,UKLL,LWO,
6482,UKLN,medium_airport,Chernivtsi International Airport,48.25930023,25.98080063,826,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,
6483,UKLR,medium_airport,Rivne International Airport,50.60710144,26.14159966,755,EU,UA,UA-19,Rivne,yes,UKLR,RWN,
6485,UKLU,medium_airport,Uzhhorod International Airport,48.63430023,22.26339912,383,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,
32534,UKOH,medium_airport,Kherson International Airport,46.6758,32.506401,148,EU,UA,UA-65,Kherson,yes,UKOH,KHE,
6486,UKON,medium_airport,Mykolaiv International Airport,47.057899,31.9198,184,EU,UA,UA-48,Nikolayev,yes,UKON,NLV,
6487,UKOO,medium_airport,Odessa International Airport,46.4268,30.6765,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,
6488,ULAA,medium_airport,Talagi Airport,64.60030365,40.71670151,62,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,
44768,ULAL,small_airport,Leshukonskoye Airport,64.89600372,45.72299957,220,EU,RU,RU-ARK,Leshukonskoye,yes,ULAL,LDG,
32040,ULAM,medium_airport,Naryan Mar Airport,67.639999,53.121899,36,AS,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,
42918,ULAS,small_airport,Solovki Airport,65.029999,35.733334,60,EU,RU,RU-ARK,Solovetsky Islands,yes,,CSH,ULAS
30819,ULBC,medium_airport,Cherepovets Airport,59.27360153,38.01580048,377,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,
30643,ULDD,medium_airport,Amderma Airport,69.76329803,61.5564003,13,AS,RU,RU-NEN,Amderma,yes,ULDD,AMV,
300611,ULH,medium_airport,Majeed Bin Abdulaziz Airport,26.48,38.128889,2050,AS,SA,SA-03,Al Ula,yes,OEAO,ULH,
31780,ULKK,medium_airport,Kotlas Airport,61.2358017,46.69749832,184,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,
6489,ULLI,large_airport,Pulkovo Airport,59.8003006,30.26250076,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,
6490,ULMM,medium_airport,Murmansk Airport,68.78170013,32.75080109,266,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,
6491,ULOO,medium_airport,Pskov Airport,57.78390121,28.39559937,154,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,
6492,ULPB,medium_airport,Petrozavodsk Airport,61.8852005,34.15470123,151,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,
6495,UMBB,medium_airport,Brest Airport,52.108299,23.8981,468,EU,BY,BY-BR,Brest,yes,UMBB,BQT,
6496,UMGG,medium_airport,Gomel Airport,52.52700043,31.01670074,472,EU,BY,BY-HO,Gomel,yes,UMGG,GME,
6498,UMKK,medium_airport,Khrabrovo Airport,54.88999939,20.59259987,42,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,
6499,UMMG,medium_airport,Hrodna Airport,53.60200119,24.05380058,443,EU,BY,BY-HR,Hrodna,yes,UMMG,GNA,
6501,UMMS,large_airport,Minsk National Airport,53.888071,28.039964,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,
6502,UMOO,medium_airport,Mogilev Airport,53.95489883,30.0951004,637,EU,BY,BY-MA,Mogilev,yes,UMOO,MVQ,
6503,UNAA,medium_airport,Abakan International Airport,53.740002,91.385002,831,EU,RU,RU-KK,Abakan,yes,UNAA,ABA,
6504,UNBB,medium_airport,Barnaul Airport,53.36380005,83.53849792,837,AS,RU,RU-ALT,Barnaul,yes,UNBB,BAX,
6505,UNEE,medium_airport,Kemerovo Airport,55.27009964,86.10720062,863,AS,RU,RU-KEM,Kemerovo,yes,UNEE,KEJ,
30995,UNII,medium_airport,Yeniseysk Airport,58.474201,92.112503,253,AS,RU,RU-KYA,Yeniseysk,yes,UNII,EIE,
6506,UNKL,large_airport,Krasnoyarsk International Airport,56.173077,92.492437,942,EU,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,
31793,UNKY,medium_airport,Kyzyl Airport,51.669399,94.400597,2123,AS,RU,RU-TY,Kyzyl,yes,UNKY,KYZ,
6507,UNNT,large_airport,Novosibirsk Tolmachevo Airport,55.019756,82.618675,365,EU,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,
6508,UNOO,medium_airport,Omsk Central Airport,54.96699905,73.3105011,311,AS,RU,RU-OMS,Omsk,yes,UNOO,OMS,
32468,UNTT,medium_airport,Bogashevo Airport,56.38029861,85.20829773,597,AS,RU,RU-TOM,Tomsk,yes,UNTT,TOF,
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,1024,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,
6509,UOHH,medium_airport,Khatanga Airport,71.97810364,102.4909973,95,AS,RU,RU-KYA,Khatanga,yes,UOHH,HTG,
31660,UOII,medium_airport,Igarka Airport,67.437202,86.621902,82,AS,RU,RU-KYA,Igarka,yes,UOII,IAA,
6510,UOOO,medium_airport,Norilsk-Alykel Airport,69.31109619,87.3321991,574,AS,RU,RU-KYA,Norilsk,yes,UOOO,NSK,
32547,UOTT,small_airport,Turukhansk Airport,65.797203,87.935303,128,AS,RU,RU-KYA,Turukhansk,yes,UOTT,THX,
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002102,37.347301,174,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,
45191,URKE,medium_airport,Yeysk Airport,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,yes,,EIK,URKE
31522,URKG,medium_airport,Gelendzhik Airport,44.58209263,38.01248074,98,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,
6512,URKK,medium_airport,Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,118,EU,RU,RU-KDA,Krasnodar,yes,URKK,KRR,
6513,URML,medium_airport,Makhachkala Uytash International Airport,42.816799,47.652302,12,EU,RU,RU-DA,Makhachkala,yes,URML,MCX,
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.22510147,43.08190155,1054,EU,RU,RU-STA,Mineralnyye Vody,yes,URMM,MRV,
6515,URMN,medium_airport,Nalchik Airport,43.51290131,43.63660049,1461,EU,RU,RU-KB,Nalchik,yes,URMN,NAL,
6516,URMO,medium_airport,Vladikavkaz Beslan International Airport,43.205101,44.606602,1673,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,
43689,URMS,medium_airport,Magas Airport,43.323268,45.012568,1165,AS,RU,RU-IN,Sunzha,yes,URMS,IGT,
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,1486,EU,RU,RU-STA,Stavropol,yes,URMT,STW,
326363,URRP,large_airport,Platov International Airport,47.493888,39.924722,213,EU,RU,RU-ROS,Rostov-on-Don,yes,URRP,ROV,
44865,URRT,medium_airport,Taganrog Yuzhny Airport,47.1983333,38.8491667,117,EU,RU,RU-ROS,Taganrog,yes,URRT,TGK,
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,
6520,URWA,medium_airport,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,-65,AS,RU,RU-AST,Astrakhan,yes,URWA,ASF,
6521,URWI,medium_airport,Elista Airport,46.37390137,44.33089828,501,EU,RU,RU-KL,Elista,yes,URWI,ESL,
6522,URWW,medium_airport,Volgograd International Airport,48.78250122,44.34550095,482,EU,RU,RU-VGG,Volgograd,yes,URWW,VOG,
26370,USCC,medium_airport,Chelyabinsk Balandino Airport,55.305801,61.5033,769,EU,RU,RU-CHE,Chelyabinsk,yes,USCC,CEK,
26371,USCM,medium_airport,Magnitogorsk International Airport,53.39310074,58.75569916,1430,EU,RU,RU-BA,Magnitogorsk,yes,USCM,MQF,
327554,USDA,medium_airport,Sabetta International Airport,71.219167,72.052222,46,AS,RU,RU-YAN,Sabetta,yes,USDA,SBT,
343470,USDB,medium_airport,Bovanenkovo Airport,70.315278,68.333611,80,AS,RU,RU-YAN,Bovanenkovo,yes,USDB,BVJ,
26372,USDD,medium_airport,Salekhard Airport,66.59079742,66.61100006,218,AS,RU,RU-YAN,Salekhard,yes,USDD,SLY,
26373,USHH,medium_airport,Khanty Mansiysk Airport,61.0285,69.086098,76,AS,RU,RU-KHM,Khanty-Mansiysk,yes,USHH,HMA,
42944,USHN,medium_airport,Nyagan Airport,62.110001,65.614998,361,EU,RU,RU-KHM,Nyagan,yes,USHN,NYA,
32554,USHS,medium_airport,Sovetskiy Airport,61.32662201,63.60191345,351,AS,RU,RU-KHM,Sovetskiy,yes,USHS,OVS,
32548,USHU,medium_airport,Uray Airport,60.103298,64.826698,190,AS,RU,RU-KHM,Uray,yes,USHU,URJ,
43692,USHY,medium_airport,Beloyarskiy Airport,63.686901,66.698601,82,EU,RU,RU-KHM,,yes,USHQ,EYK,
31670,USII,medium_airport,Izhevsk Airport,56.8280983,53.45750046,531,EU,RU,RU-UD,Izhevsk,yes,USII,IJK,
42945,USKK,medium_airport,Pobedilovo Airport,58.503883,49.347831,479,EU,RU,RU-KIR,Kirov,yes,USKK,KVX,
35175,USMM,medium_airport,Nadym Airport,65.48090363,72.69889832,49,AS,RU,RU-YAN,Nadym,yes,USMM,NYM,
32057,USMU,medium_airport,Novy Urengoy Airport,66.06939697,76.52030182,210,AS,RU,RU-YAN,Novy Urengoy,yes,USMU,NUX,
26374,USNN,medium_airport,Nizhnevartovsk Airport,60.949299,76.483597,177,AS,RU,RU-KHM,Nizhnevartovsk,yes,USNN,NJC,
26375,USPP,medium_airport,Perm International Airport,57.914501,56.021198,404,EU,RU,RU-PER,Perm,yes,USPP,PEE,
26376,USRK,medium_airport,Kogalym International Airport,62.19039917,74.53379822,220,AS,RU,RU-KHM,Kogalym,yes,USRK,KGP,
42943,USRN,medium_airport,Nefteyugansk Airport,61.108299,72.650002,115,AS,RU,RU-KHM,Nefteyugansk,yes,USRN,NFG,
35176,USRO,medium_airport,Noyabrsk Airport,63.18330002,75.26999664,446,AS,RU,RU-YAN,Noyabrsk,yes,USRO,NOJ,
26377,USRR,medium_airport,Surgut Airport,61.34370041,73.40180206,200,AS,RU,RU-KHM,Surgut,yes,USRR,SGC,
26378,USSS,large_airport,Koltsovo Airport,56.74309921,60.80270004,764,AS,RU,RU-SVE,Yekaterinburg,yes,USSS,SVX,
26379,USTR,medium_airport,Roshchino International Airport,57.1896019,65.32430267,378,AS,RU,RU-TYU,Tyumen,yes,USTR,TJM,
31773,USUU,medium_airport,Kurgan Airport,55.4753,65.415604,240,AS,RU,RU-KGN,Kurgan,yes,USUU,KRO,
6393,UT1H,small_airport,Balkanabat Airport,39.480598,54.366001,5,AS,TM,TM-B,Balkanabat,yes,,BKN,
26380,UTAA,large_airport,Ashgabat International Airport,37.986801,58.361,692,AS,TM,TM-S,Ashgabat,yes,UTAA,ASB,
26381,UTAK,medium_airport,Turkmenbashi International Airport,40.063301,53.007198,279,AS,TM,TM-B,Turkmenbashi,yes,UTAK,KRW,
26382,UTAM,medium_airport,Mary International Airport,37.62353,61.895668,728,AS,TM,TM-M,Mary,yes,UTAM,MYP,
26383,UTAT,medium_airport,DaÅŸoguz Airport,41.759853,59.836149,272,AS,TM,TM-D,DaÅŸoguz,yes,UTAT,TAZ,
26384,UTAV,medium_airport,TÃ¼rkmenabat International Airport,38.930662,63.563982,649,AS,TM,TM-L,TÃ¼rkmenabat,yes,UTAV,CRZ,
26385,UTDD,medium_airport,Dushanbe Airport,38.54330063,68.82499695,2575,AS,TJ,TJ-RR,Dushanbe,yes,UTDD,DYU,
6377,UTDK,medium_airport,Kulob Airport,37.98809814,69.80500031,2293,AS,TJ,TJ-KT,Kulyab,yes,UTDK,TJU,
26386,UTDL,medium_airport,Khujand Airport,40.215401,69.694702,1450,AS,TJ,TJ-SU,Khujand,yes,UTDL,LBD,
32556,UTDT,medium_airport,Qurghonteppa International Airport,37.86640167,68.86470032,1473,AS,TJ,TJ-KT,Kurgan-Tyube,yes,UTDT,KQT,
30672,UTKA,medium_airport,Andizhan Airport,40.727699,72.293999,1515,AS,UZ,UZ-AN,Andizhan,yes,UTFA,AZN,
31118,UTKF,medium_airport,Fergana International Airport,40.358799,71.745003,1980,AS,UZ,UZ-FA,Fergana,yes,UTFF,FEG,
32038,UTKN,small_airport,Namangan Airport,40.9846,71.556702,1555,AS,UZ,UZ-NG,Namangan,yes,UTFN,NMA,
32013,UTNN,medium_airport,Nukus Airport,42.4884,59.623299,246,AS,UZ,UZ-QR,Nukus,yes,UTNN,NCU,
26387,UTNU,medium_airport,Urgench Airport,41.58430099,60.64170074,320,AS,UZ,UZ-XO,Urgench,yes,UTNU,UGC,
32561,UTSA,medium_airport,Navoi Airport,40.117199,65.170799,1140,AS,UZ,UZ-NW,Navoi,yes,UTSA,NVI,
26388,UTSB,medium_airport,Bukhara International Airport,39.775002,64.483299,751,AS,UZ,UZ-BU,Bukhara,yes,UTSB,BHK,
26417,UTSK,small_airport,Karshi Airport,38.802246,65.773068,1230,AS,UZ,UZ-QA,Karshi,yes,UTSK,KSQ,UT1N
41685,UTSN,small_airport,Sugraly Airport,41.613899,64.2332,1396,AS,UZ,UZ-NW,Zarafshan,yes,UTSN,AFS,
26390,UTSS,medium_airport,Samarkand Airport,39.70050049,66.9838028,2224,AS,UZ,UZ-SA,Samarkand,yes,UTSS,SKD,
26391,UTST,medium_airport,Termez Airport,37.287261,67.311869,1027,AS,UZ,UZ-SU,Termez,yes,UTST,TMJ,
26392,UTTT,large_airport,Tashkent International Airport,41.25790024,69.28119659,1417,AS,UZ,UZ-TO,Tashkent,yes,UTTT,TAS,
31761,UUBA,medium_airport,Kostroma Sokerkino Airport,57.796902,41.019402,446,EU,RU,RU-KOS,Kostroma,yes,UUBA,KMW,
31690,UUBI,medium_airport,Ivanovo South Airport,56.93939972,40.94079971,410,EU,RU,RU-IVA,Ivanovo,yes,UUBI,IWA,
32241,UUBK,medium_airport,Staroselye Airport,58.104198,38.929401,423,EU,RU,RU-YAR,Rybinsk,yes,,RYB,UUBK
26393,UUBP,medium_airport,Bryansk Airport,53.214199,34.176399,663,EU,RU,RU-BRY,Bryansk,yes,UUBP,BZK,
42967,UUBW,large_airport,Zhukovsky International Airport,55.553299,38.150002,377,EU,RU,RU-MOS,Moscow,yes,UUBW,ZIA,
26394,UUDD,large_airport,Domodedovo International Airport,55.40879822,37.90629959,588,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,
26396,UUEE,large_airport,Sheremetyevo International Airport,55.972599,37.4146,622,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,
26398,UUOB,medium_airport,Belgorod International Airport,50.64379883,36.59009933,735,EU,RU,RU-BEL,Belgorod,yes,UUOB,EGO,
26399,UUOK,medium_airport,Kursk East Airport,51.75059891,36.29560089,686,EU,RU,RU-KRS,Kursk,yes,UUOK,URS,
31846,UUOL,medium_airport,Lipetsk Airport,52.70280075,39.53779984,584,EU,RU,RU-LIP,Lipetsk,yes,UUOL,LPK,
26400,UUOO,medium_airport,Voronezh International Airport,51.81420135,39.229599,514,EU,RU,RU-VOR,Voronezh,yes,UUOO,VOZ,
26401,UUWW,large_airport,Vnukovo International Airport,55.59149933,37.26150131,685,EU,RU,RU-MOS,Moscow,yes,UUWW,VKO,
32506,UUYH,medium_airport,Ukhta Airport,63.566898,53.804699,482,AS,RU,RU-KO,Ukhta,yes,UUYH,UCT,
32154,UUYP,medium_airport,Pechora Airport,65.121101,57.130798,98,AS,RU,RU-KO,Pechora,yes,UUYP,PEX,
32555,UUYS,medium_airport,Usinsk Airport,66.0047,57.367199,262,AS,RU,RU-KO,Usinsk,yes,UUYS,USK,
32581,UUYW,medium_airport,Vorkuta Airport,67.488602,63.993099,604,AS,RU,RU-KO,Vorkuta,yes,UUYW,VKT,
26402,UUYY,medium_airport,Syktyvkar Airport,61.64699936,50.8451004,342,EU,RU,RU-KO,Syktyvkar,yes,UUYY,SCW,
26403,UWGG,medium_airport,Nizhny Novgorod Strigino International Airport,56.23009872,43.7840004,256,EU,RU,RU-NIZ,Nizhny Novgorod,yes,UWGG,GOJ,
35174,UWKB,medium_airport,Bugulma Airport,54.641184,52.800229,991,AS,RU,RU-TA,Bugulma,yes,UWKB,UUA,
26404,UWKD,large_airport,Kazan International Airport,55.60620117,49.27870178,411,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,
26405,UWKE,medium_airport,Begishevo Airport,55.56470108,52.09249878,643,EU,RU,RU-TA,Nizhnekamsk,yes,UWKE,NBC,
31707,UWKJ,medium_airport,Yoshkar-Ola Airport,56.70059967,47.90470123,348,EU,RU,RU-ME,Yoshkar-Ola,yes,UWKJ,JOK,
26406,UWKS,medium_airport,Cheboksary Airport,56.09030151,47.34730148,558,EU,RU,RU-CU,Cheboksary,yes,UWKS,CSY,
43684,UWKV,medium_airport,Zhigansk Airport,66.79650116,123.3610001,292,AS,RU,RU-SA,Zhigansk,yes,UEVV,ZIX,
35104,UWLL,medium_airport,Ulyanovsk Baratayevka Airport,54.268299,48.2267,449,EU,RU,RU-ULY,Ulyanovsk,yes,UWLL,ULV,
26407,UWLW,medium_airport,Ulyanovsk East Airport,54.401001,48.8027,252,EU,RU,RU-ULY,Cherdakly,yes,UWLW,ULY,
26408,UWOO,medium_airport,Orenburg Central Airport,51.79579926,55.45669937,387,EU,RU,RU-ORE,Orenburg,yes,UWOO,REN,
26409,UWOR,medium_airport,Orsk Airport,51.072498,58.5956,909,AS,RU,RU-ORE,Orsk,yes,UWOR,OSW,
32155,UWPP,medium_airport,Penza Airport,53.11059952,45.02109909,614,EU,RU,RU-PNZ,Penza,yes,UWPP,PEZ,
42965,UWPS,medium_airport,Saransk Airport,54.1251297,45.21225739,676,EU,RU,RU-MO,Saransk,yes,UWPS,SKX,
30804,UWSB,medium_airport,Balakovo Airport,51.858299,47.745602,95,AS,RU,RU-SAR,Balakovo,yes,UWSB,BWO,
